s.no,restaurant_name,restaurant_type,rate,num_of_ratings,avg_cost,online_order,table_booking,cuisines_type,area,local_address,cuisine_count,price_category
211,Al Sadique Restaurant,68,3.4,-0.26501141160879926,-0.41016843012462345,0,0,1447,21,Frazer Town,0.48047071246461687,2
212,Al Swaad Take Away,68,3.1,-0.2987878139372184,-0.41016843012462345,1,0,1788,4,Richmond Road,0.48047071246461687,2
213,Al Taj Fast Food,68,3.2,-0.3122983748685861,0.13192058549147342,1,0,1082,26,Vijay Nagar,1.2871210933864277,1
214,Al Zaiqa Hotel,68,3.4,-0.2954101737043765,-0.7354218394942816,1,0,768,23,Marathahalli,0.48047071246461687,0
215,Alampur Bar And Restaurant,21,3.7,-0.2481232104445897,0.7824274042307897,1,0,769,4,Race Course Road,0.48047071246461687,3
216,Alankar Restaurant,21,2.8,-0.2515008506774316,0.5655917979843509,0,0,2050,23,Marathahalli,0.48047071246461687,3
217,Alankrutha,21,3.8,0.12003957493517889,-0.08491502075496535,1,0,55,17,BTM,1.2871210933864277,1
218,Alba - JW Marriott Bengaluru,42,4.4,0.628374429977887,7.504331197870391,0,1,1208,7,Lavelle Road,-1.1328300493790044,3
219,Al-Badia Restaurant,21,4.2,-0.16874866497280475,0.34875619173791217,0,0,98,14,Kammanahalli,-1.1328300493790044,3
220,Al-Baik Kabab Corner,68,3.2,-0.27683315242374595,-0.41016843012462345,1,0,1281,22,Yeshwantpur,-0.3261796684571938,2
221,Al-Baik Tandoori Restaurant,68,3.6,-0.12821698217870178,-0.1933328238781847,1,0,1523,9,Nagawara,2.0937714743082383,1
222,Al-Bek,21,3.9,0.8327216640648227,0.24033838861469278,1,0,1749,6,Jayanagar,1.2871210933864277,3
223,Albert Bakery,0,4.3,0.2652781049473812,-0.843839642617501,0,0,220,9,Frazer Town,-0.3261796684571938,0
224,Alchemy - The Chancery Pavilion,61,4.3,0.4341601165894769,3.167619072941616,0,1,1411,4,Residency Road,-1.1328300493790044,3
225,Alchemy Coffee Roasters,14,4.2,0.8698757066260837,-0.08491502075496535,0,0,431,2,Jayanagar,-1.1328300493790044,1
226,Alfa Family Restaurant,21,3.0,-0.2734555121909041,-0.3017506270014041,0,0,1467,2,Wilson Garden,0.48047071246461687,2
227,Alfresco by Bene -Sheraton Grand Bangalore Hotel at...,6,3.7,-0.18901450636985623,3.167619072941616,0,1,798,22,Malleshwaram,-1.1328300493790044,3
228,Al-Hyatt,68,3.5,-0.2515008506774316,-0.5185862332478428,0,0,318,18,Ejipura,-0.3261796684571938,0
229,Ali Snacks Point,68,3.4,-0.3106095547521651,-0.843839642617501,1,0,711,22,Malleshwaram,-0.3261796684571938,0
230,Alibaba Cafe and Restaurant,21,2.9,-0.22616854893111726,0.34875619173791217,0,0,124,15,Kalyan Nagar,-0.3261796684571938,3
231,Alibi - Maya International Hotel,21,1.8,0.059242050744024444,1.4329342229701059,0,0,1647,4,Church Street,0.48047071246461687,3
232,AlienSip,9,3.6,-0.3004766340536394,-0.7354218394942816,1,0,1264,1,BTM,-1.1328300493790044,0
233,Alif Restaurant,21,3.6,-0.27514433230732505,0.13192058549147342,1,0,1516,1,JP Nagar,-0.3261796684571938,1
234,Aligarh House,33,4.4,-0.15354928392501613,-0.3017506270014041,1,0,1495,6,Koramangala,1.2871210933864277,2
235,Alikemom,80,2.8,-0.2515008506774316,-0.5185862332478428,1,0,1455,8,Electronic City,-1.1328300493790044,0
236,All Aromas,68,2.8,-0.2515008506774316,-0.3017506270014041,1,0,1490,2,Jayanagar,-0.3261796684571938,2
237,All Saints Bakery,0,3.6,-0.2802107926565879,-0.7354218394942816,0,0,204,4,Brigade Road,-1.1328300493790044,0
238,All Shook Up,36,3.6,-0.2616337713759574,-0.5185862332478428,1,0,968,5,Marathahalli,-0.3261796684571938,0
239,All Shook Up!,36,3.6,-0.28696607312227174,-0.5185862332478428,1,0,968,22,Rajajinagar,-0.3261796684571938,0
240,Allahabadi Tadaka,21,2.9,-0.24136792997890588,-0.6270040363710622,0,0,1455,11,Domlur,-1.1328300493790044,0
241,Allana Kabab,68,3.3,-0.3122983748685861,-0.7354218394942816,0,0,1455,7,Richmond Road,-1.1328300493790044,0
242,Alloro - The Oterra,42,4.0,-0.2126579879997496,4.25179710417381,0,1,1208,8,Electronic City,-1.1328300493790044,3
243,Al-Madina,80,3.3,-0.3055430944029022,-0.08491502075496535,0,0,1516,6,BTM,-0.3261796684571938,1
244,Al-Madina Restaurant,21,3.4,-0.28189961277300885,-0.3017506270014041,0,0,135,2,City Market,1.2871210933864277,2
245,Al-Marhaba Restaurant,68,2.8,-0.2515008506774316,-0.3017506270014041,1,0,114,1,BTM,2.0937714743082383,2
246,Al-Noor Restaurant,68,2.8,-0.2515008506774316,-0.3017506270014041,1,0,740,14,Nagawara,0.48047071246461687,2
247,Alpha - House of Biryani & Tandoor,21,3.3,0.3345197297206404,0.5655917979843509,1,0,367,5,Whitefield,0.48047071246461687,3
248,Al-Sidique,68,4.0,0.21123586122191057,-0.3017506270014041,1,0,1516,26,Vijay Nagar,-0.3261796684571938,2
249,alt,7,4.1,1.0674676602473356,2.9507834666951775,0,1,1109,29,Whitefield,-1.1328300493790044,3
250,Altaf's Chillies Restaurant,21,3.8,0.06768615132612923,-0.08491502075496535,1,0,1516,9,Frazer Town,-0.3261796684571938,1
251,Altaj Restaurant,21,3.3,-0.30892073463574415,0.34875619173791217,0,0,1516,22,Rajajinagar,-0.3261796684571938,3
252,Al-Taj Restaurant,21,3.3,-0.30216545417006035,0.13192058549147342,1,0,2050,26,Rajajinagar,0.48047071246461687,1
253,Alter Ego D'Deli,14,3.8,-0.08261883903533593,0.24033838861469278,1,0,519,14,Kalyan Nagar,3.70707223615186,3
254,Alto Vino - Bengaluru Marriott Hotel Whitefield,42,4.3,0.12510603528444175,5.335975135406004,0,1,1253,5,Whitefield,-0.3261796684571938,3
255,AM WOW,9,3.4,-0.30892073463574415,-0.9522574457407204,1,0,262,0,Jayanagar,-1.1328300493790044,0
256,Amadora Gourmet Ice Cream & Sorbet,34,2.8,-0.2515008506774316,-0.08491502075496535,0,0,962,5,Whitefield,-1.1328300493790044,1
257,Amande Patisserie,0,4.0,-0.19576978683554006,-0.5185862332478428,1,0,226,0,Basavanagudi,0.48047071246461687,0
258,Amanthrana Gardenia,21,3.8,-0.1383499028772275,0.5655917979843509,1,0,1461,5,Brookefield,2.0937714743082383,3
259,Amantrana,21,3.2,-0.29372135358795554,0.5655917979843509,0,0,1783,26,Magadi Road,-0.3261796684571938,3
260,Amar Kolkata,68,3.2,-0.3122983748685861,-0.5185862332478428,0,0,252,11,Old Airport Road,0.48047071246461687,0
261,Amara Food Point,80,3.3,-0.3122983748685861,-0.6270040363710622,0,0,1977,6,BTM,-1.1328300493790044,0
262,Amaravathi Bar & Restaurant,22,3.7,-0.24643439032816875,-0.3017506270014041,0,0,1611,6,Jayanagar,0.48047071246461687,2
263,Amaravathi Mess,68,3.6,-0.13666108276080655,-0.3017506270014041,1,0,45,8,Electronic City,-0.3261796684571938,2
264,Amaravati,68,3.6,-0.2531896707938526,-0.3017506270014041,0,0,1516,6,BTM,-0.3261796684571938,2
265,Amaravati - Pure Veg Restaurant,68,3.5,-0.16199338450712092,-0.41016843012462345,1,0,2050,23,Kaggadasapura,0.48047071246461687,2
266,Amaravati Authentic Andhra Restaurant,21,3.0,-0.06910827810396827,0.13192058549147342,1,0,66,5,Brookefield,1.2871210933864277,1
267,Amaravati Food Court,68,3.3,-0.3072319145193232,-0.5185862332478428,1,0,1288,29,Whitefield,-1.1328300493790044,0
268,Amaravati Grand,21,3.3,-0.3072319145193232,0.023502782368254035,0,0,646,13,BTM,0.48047071246461687,1
269,Amazing Blue Pub,64,3.4,-0.30216545417006035,0.7824274042307897,0,0,1109,22,Seshadripuram,-1.1328300493790044,3
270,Ambara Gardenia,21,3.8,0.11328429446949506,0.5655917979843509,1,1,83,6,Bannerghatta Road,1.2871210933864277,3
271,Ambarsaria,21,2.7,-0.22279090869827536,0.5655917979843509,0,0,1455,24,New BEL Road,-1.1328300493790044,3
272,Amber Rush by The Pool,6,3.9,-0.08261883903533593,2.0834410417094222,0,0,1551,5,Marathahalli,0.48047071246461687,3
273,Amber Rush Restobar,64,4.1,-0.16199338450712092,0.9992630104772284,0,1,841,4,Residency Road,0.48047071246461687,3
274,Ambika Biryani Corner,68,3.5,-0.2565673110266945,-0.5185862332478428,0,0,307,26,Rajajinagar,-1.1328300493790044,0
275,Ambika Vegetarian Hotel,21,3.7,-0.2667002317252202,-0.08491502075496535,0,0,1672,22,Rajajinagar,-0.3261796684571938,1
276,Ambujam's Chettinad Mess,75,3.2,-0.2734555121909041,-0.3017506270014041,1,0,1997,15,Banaswadi,-0.3261796684571938,2
277,Ambur Azad Darbar,68,3.1,-0.30892073463574415,-0.6270040363710622,0,0,1675,13,BTM,0.48047071246461687,0
278,Ambur Biriyani,68,3.2,-0.3122983748685861,-0.7354218394942816,0,0,307,11,Old Airport Road,-1.1328300493790044,0
279,Ambur Biriyani Centre,68,3.2,-0.30892073463574415,-0.843839642617501,0,0,307,28,Bellandur,-1.1328300493790044,0
280,Ambur Biriyani Classic,21,3.3,-0.08937411950101976,0.34875619173791217,1,0,399,8,Electronic City,0.48047071246461687,3
281,Ambur Biriyani Point,68,3.6,-0.27514433230732505,-0.843839642617501,0,0,307,6,BTM,-1.1328300493790044,0
282,Ambur Biriyani Zone,68,3.2,-0.3122983748685861,-0.7354218394942816,0,0,350,15,Kammanahalli,-0.3261796684571938,0
283,Ambur Biryani,68,3.2,-0.3106095547521651,-0.1933328238781847,0,0,2023,10,HSR,-0.3261796684571938,1
284,Ambur Biryani Hotel,68,3.2,-0.29709899382079746,-0.7354218394942816,0,0,307,6,Koramangala 1st Block,-1.1328300493790044,0
285,Ambur Biryani Mess,58,3.4,-0.2886548932386927,-0.6270040363710622,0,0,307,16,Koramangala 6th Block,-1.1328300493790044,0
286,Ambur Biryani Point,68,3.3,-0.3055430944029022,-0.843839642617501,0,0,307,3,Sarjapur Road,-1.1328300493790044,0
287,Ambur Chicken Biryani,68,3.1,-0.30385427428648126,-0.6270040363710622,0,0,307,10,HSR,-1.1328300493790044,0
288,Ambur Darbar Biriyani Point,68,3.2,-0.2785219725401669,-0.7354218394942816,1,0,307,22,Yeshwantpur,-1.1328300493790044,0
289,Ambur Dum Biriyani,68,2.8,-0.2515008506774316,-0.8221560819928571,0,0,307,0,Basavanagudi,-1.1328300493790044,0
290,Ambur Dum Biryani,68,2.8,-0.2515008506774316,-0.5185862332478428,0,0,337,8,Electronic City,-0.3261796684571938,0
291,Ambur Hot Dum Biriyani,68,3.1,-0.30892073463574415,-0.7354218394942816,0,0,307,25,Jeevan Bhima Nagar,-1.1328300493790044,0
292,Ambur Hot Dum Biryani,68,3.0,-0.30385427428648126,-0.7354218394942816,0,0,307,23,Thippasandra,-1.1328300493790044,0
293,Ambur Star Biryani,68,3.5,-0.28189961277300885,-0.7354218394942816,0,0,307,3,Sarjapur Road,-1.1328300493790044,0
294,Ambur Star Briyani,21,3.6,-0.2903437133551136,-0.08491502075496535,1,0,1537,11,Indiranagar,0.48047071246461687,1
295,Ambur Star Dum Biriyani,68,3.2,-0.3122983748685861,-0.7354218394942816,0,0,307,27,Wilson Garden,-1.1328300493790044,0
296,Ambur Star Dum Biryani,68,2.8,-0.2515008506774316,-0.6270040363710622,0,0,307,3,Sarjapur Road,-1.1328300493790044,0
297,Ambur Tasty Biriyani,68,3.2,-0.3122983748685861,-0.7354218394942816,0,0,307,10,HSR,-1.1328300493790044,0
298,Amchoor,68,3.8,-0.25487849091027354,-0.6270040363710622,1,0,1486,23,Marathahalli,-0.3261796684571938,0
299,Amdo's Corner Tibetan Foods,68,4.0,-0.23967910986248492,-0.6270040363710622,0,0,2165,4,Richmond Road,-0.3261796684571938,0
300,American Bites,68,2.4,-0.23799028974606395,-0.1933328238781847,1,0,1036,9,Kalyan Nagar,0.48047071246461687,1
301,American Desserts,80,3.6,-0.2802107926565879,-0.08491502075496535,1,0,964,14,Banaswadi,-0.3261796684571938,1
302,Amexicano,51,3.8,-0.2667002317252202,-0.3017506270014041,0,0,29,11,East Bangalore,-0.3261796684571938,2
303,Amigos Kitchen,68,3.7,-0.21096916788332865,-0.3017506270014041,1,0,737,14,Banaswadi,1.2871210933864277,2
304,Amjad Bhai's Star Hotel - Home Food Only,68,2.8,-0.2515008506774316,-0.5185862332478428,0,0,1783,6,BTM,-0.3261796684571938,0
305,Ammachide Addukala,68,3.5,-0.30892073463574415,-0.5185862332478428,0,0,1288,1,Bannerghatta Road,-1.1328300493790044,0
306,Amma's Biryani & Rice,68,2.8,-0.2515008506774316,-0.5185862332478428,1,0,337,14,Kammanahalli,-0.3261796684571938,0
307,Amma's Cafe,68,3.2,-0.30892073463574415,-0.5185862332478428,0,0,1011,10,HSR,-1.1328300493790044,0
308,Amma's Pastries,0,3.9,-0.0995070401995455,-0.3017506270014041,0,0,204,14,HBR Layout,-1.1328300493790044,2
309,Amma's Special,68,3.5,-0.2515008506774316,-0.3017506270014041,0,0,1977,18,Koramangala 1st Block,-1.1328300493790044,2
310,Ammayi Thakkaram,68,3.5,-0.2515008506774316,-0.3017506270014041,0,0,1321,18,BTM,-0.3261796684571938,2
311,Ammi's Biryani,21,2.7,-0.03026541542628627,-0.08491502075496535,1,0,364,14,Kalyan Nagar,-0.3261796684571938,1
312,Ammus Hot N Cool,68,3.4,-0.1771927655549095,-0.5185862332478428,1,0,1516,6,BTM,-0.3261796684571938,0
313,Amnesia - The Poolside Bar,22,3.7,-0.29372135358795554,3.167619072941616,0,0,1551,4,Residency Road,0.48047071246461687,3
314,Amoeba Sports Bar,54,3.9,0.6401961707928336,0.9992630104772284,1,1,840,5,Whitefield,-0.3261796684571938,3
315,Amontron,21,3.9,0.41558309530884635,0.24033838861469278,1,0,236,1,BTM,-1.1328300493790044,3
316,Amour Fine Patisserie,18,4.0,-0.18057040578775144,-0.08491502075496535,1,1,544,10,HSR,0.48047071246461687,1
317,Amravathi Restaurants & Caterers,68,3.1,-0.30892073463574415,-0.3017506270014041,0,0,1516,6,BTM,-0.3261796684571938,2
318,Amrit,46,3.4,-0.2785219725401669,0.13192058549147342,0,0,1775,6,JP Nagar,-0.3261796684571938,1
319,Amrita Nadia Sweets,77,3.2,-0.3122983748685861,-0.3017506270014041,1,0,1397,24,Jalahalli,-1.1328300493790044,2
320,Amrith Ice Cream,34,4.1,-0.1822592259041724,-0.9522574457407204,0,0,1189,22,Malleshwaram,-1.1328300493790044,0
321,Amritsari Kulcha Bite,68,3.9,-0.15186046380859516,-0.843839642617501,1,0,1455,11,Ulsoor,-1.1328300493790044,0
322,Amritsari Kulcha Land,68,4.0,0.12003957493517889,-0.5185862332478428,1,0,1455,6,JP Nagar,-1.1328300493790044,0
323,Amrut,68,3.5,0.10315137377096932,-0.5185862332478428,1,0,1565,22,Malleshwaram,0.48047071246461687,0
324,Amruta,21,3.8,-0.2852772530058508,0.13192058549147342,0,0,2050,20,Majestic,0.48047071246461687,1
325,Amruth Parkland,6,3.5,-0.22785736904753823,0.7824274042307897,0,0,1516,28,Sarjapur Road,-0.3261796684571938,3
326,Amrutha Foods,68,2.8,-0.2515008506774316,-0.5185862332478428,0,0,1977,23,Old Airport Road,-1.1328300493790044,0
327,Amrutha Grand Restaurant,21,3.2,0.025465648415605308,-0.08491502075496535,1,0,1497,3,Sarjapur Road,0.48047071246461687,1
328,Amrutha Mess,68,3.4,-0.3106095547521651,-0.5185862332478428,0,0,1288,6,BTM,-1.1328300493790044,0
329,Amrutha Sweets,68,3.5,-0.29709899382079746,-0.7354218394942816,0,0,2118,16,Ejipura,-0.3261796684571938,0
330,AM's Cafe Recreate,80,3.3,-0.3055430944029022,-0.6270040363710622,1,0,718,6,BTM,-0.3261796684571938,0
331,Amul Ice Cream,34,2.8,-0.2515008506774316,-0.9522574457407204,1,0,978,10,HSR,-0.3261796684571938,0
332,An Egg Story,14,4.0,0.08795199272318072,0.13192058549147342,0,0,495,14,Kalyan Nagar,1.2871210933864277,1
333,Anamika Roll Centre,68,3.2,-0.3122983748685861,-0.5185862332478428,0,0,1684,13,Wilson Garden,0.48047071246461687,0
334,Anand Donne Biriyani,68,3.6,-0.24305675009532685,-0.7354218394942816,1,0,307,0,Jayanagar,-1.1328300493790044,0
335,Anand Sagar Inn,21,3.2,-0.30892073463574415,-0.1933328238781847,0,0,2050,13,Basavanagudi,0.48047071246461687,1
336,Anand Sweets and Savouries,68,4.0,-0.15186046380859516,-0.3017506270014041,1,0,1408,14,Kammanahalli,-0.3261796684571938,2
337,Anand Vihar,68,2.5,-0.2211020885818544,-0.3017506270014041,0,0,1516,9,RT Nagar,-0.3261796684571938,2
338,Anda Ka Funda,68,3.1,-0.2954101737043765,-0.5185862332478428,1,0,1516,12,Jayanagar,-0.3261796684571938,0
339,Anda Special-Pav Bhaji,68,3.4,-0.3055430944029022,-0.7354218394942816,1,0,1011,24,Yeshwantpur,-1.1328300493790044,0
340,Andal Mess,58,3.1,-0.28189961277300885,-0.5185862332478428,1,0,399,16,Domlur,0.48047071246461687,0
341,Ande Ka Funda,68,2.8,-0.21772444834901247,-0.6270040363710622,0,0,1684,6,BTM,0.48047071246461687,0
342,Andhra Amigos,21,3.6,-0.1822592259041724,-0.41016843012462345,1,0,77,8,Electronic City,0.48047071246461687,2
343,Andhra Bhojanam,21,3.6,-0.2835884328894298,0.13192058549147342,0,0,1784,1,Bannerghatta Road,0.48047071246461687,1
344,Andhra Biriyani Palace,68,2.8,-0.2515008506774316,-0.6270040363710622,1,0,308,14,Nagawara,-0.3261796684571938,0
345,Andhra Biryani & Curries,68,3.1,-0.3122983748685861,-0.3017506270014041,1,0,1799,8,Electronic City,2.0937714743082383,2
346,Andhra Biryanis,21,4.0,-0.13666108276080655,0.34875619173791217,1,0,53,5,Whitefield,0.48047071246461687,3
347,Andhra Box,68,3.2,-0.3122983748685861,-0.3017506270014041,0,0,47,5,Marathahalli,0.48047071246461687,2
348,Andhra Central,46,3.1,-0.29709899382079746,-0.3017506270014041,1,0,44,5,Marathahalli,-1.1328300493790044,2
349,Andhra Chettinad Cuisine,68,3.6,-0.2785219725401669,-0.6270040363710622,0,0,91,8,Electronic City,0.48047071246461687,0
350,Andhra Express,80,3.7,-0.28696607312227174,-0.5185862332478428,1,0,54,23,CV Raman Nagar,1.2871210933864277,0
351,Andhra Food Cafe (AFC),68,3.3,-0.24136792997890588,-0.6270040363710622,1,0,84,8,Electronic City,0.48047071246461687,0
352,Andhra Ghumaghumalu,68,2.8,-0.2515008506774316,-0.5185862332478428,1,0,53,5,Whitefield,0.48047071246461687,0
353,Andhra Grills,21,3.0,-0.22616854893111726,0.5655917979843509,0,0,77,1,JP Nagar,0.48047071246461687,3
354,Andhra Kafe,21,3.8,0.08795199272318072,0.023502782368254035,1,0,96,5,Whitefield,1.2871210933864277,1
355,Andhra Kitchen,68,3.9,-0.24305675009532685,-0.3017506270014041,1,0,44,8,Electronic City,-1.1328300493790044,2
356,Andhra Mess,58,2.8,-0.2903437133551136,-0.3017506270014041,1,0,47,5,Brookefield,0.48047071246461687,2
357,Andhra Paris,68,3.2,-0.3106095547521651,-0.6270040363710622,1,0,44,3,Sarjapur Road,-1.1328300493790044,0
358,Andhra Ruchi's Restaurant,33,3.1,-0.197458606951961,-0.08491502075496535,1,0,77,29,Whitefield,0.48047071246461687,1
359,Andhra Ruchulu,21,4.2,2.0925814709148565,0.5655917979843509,1,1,76,1,JP Nagar,-0.3261796684571938,3
360,Andhra Spice,21,2.8,-0.2515008506774316,0.13192058549147342,0,0,1697,3,Sarjapur Road,2.900421855230049,1
361,Andhra Spice Mess,68,3.4,-0.30385427428648126,-0.6270040363710622,1,0,55,24,New BEL Road,1.2871210933864277,0
362,Andhra Spices,68,3.2,-0.3122983748685861,-0.3017506270014041,0,0,70,29,Brookefield,0.48047071246461687,2
363,Andhra Spicy,68,3.5,-0.3004766340536394,-0.3017506270014041,0,0,45,3,Bellandur,-0.3261796684571938,2
364,Andhra Spicy Food Court,68,3.2,-0.28189961277300885,-0.3017506270014041,1,0,45,8,Electronic City,-0.3261796684571938,2
365,Andhra Spicy Inn,68,2.8,-0.2515008506774316,-0.1933328238781847,1,0,1833,14,Nagawara,2.900421855230049,1
366,Andhra Star Biryani,68,3.2,-0.30892073463574415,-0.7354218394942816,0,0,307,23,Brookefield,-1.1328300493790044,0
367,Andhra Vantakam,21,3.9,0.21630232157117343,0.5655917979843509,1,0,68,22,Rajajinagar,1.2871210933864277,3
368,Andhra Vantillu,68,3.3,-0.3122983748685861,-0.41016843012462345,0,0,2046,10,HSR,-0.3261796684571938,2
369,Andhra Vilaas,68,3.7,-0.23123500928038013,-0.41016843012462345,1,0,77,3,Sarjapur Road,0.48047071246461687,2
370,Andhra Vindu Multi Cuisine Restaurant,21,3.3,-0.3004766340536394,0.13192058549147342,1,0,93,5,Marathahalli,0.48047071246461687,1
371,Andy's Cafﾃδεつεδづつεδεつづδづつεδεつεδづつづδεつづδづつεδεつεδづつεδεつづδづつづδεつεδづつづδεつづδづつｩ,14,3.1,-0.2987878139372184,-0.5185862332478428,0,0,463,24,New BEL Road,0.48047071246461687,0
372,Angaar Biriyani,68,3.7,-0.16368220462354185,-0.3017506270014041,1,0,322,29,Whitefield,0.48047071246461687,2
373,Angaar Indian Grill & Restaurant,21,3.9,-0.11470642124733411,0.13192058549147342,0,0,128,14,HBR Layout,2.0937714743082383,1
374,Angel Mess,68,3.5,-0.2903437133551136,-0.7354218394942816,0,0,1977,23,Kaggadasapura,-1.1328300493790044,0
375,Angel Mutton Leg Soup,68,3.5,-0.28189961277300885,-0.7354218394942816,0,0,1977,11,Jeevan Bhima Nagar,-1.1328300493790044,0
376,Angel Restaurant,68,2.8,-0.04039833612481201,-0.1933328238781847,1,0,1325,1,Bannerghatta Road,0.48047071246461687,1
377,Angel's Kitchen,68,3.5,-0.30216545417006035,-0.5185862332478428,0,0,1288,29,Whitefield,-1.1328300493790044,0
378,Angiie's Cafe,68,3.7,-0.27007787195806215,-0.1933328238781847,1,0,417,3,Sarjapur Road,-0.3261796684571938,1
379,Anika's India Kitchen,33,3.3,-0.3106095547521651,-0.6270040363710622,1,0,364,6,HSR,-0.3261796684571938,0
380,Aniram's,33,4.1,0.9289844107008173,-0.08491502075496535,1,0,718,1,JP Nagar,-0.3261796684571938,1
381,Anjappaar,21,3.9,-0.15692692415785803,0.24033838861469278,0,0,639,23,Marathahalli,-0.3261796684571938,3
382,Anjappar,21,2.7,-0.2515008506774316,0.24033838861469278,0,0,639,13,JP Nagar,-0.3261796684571938,3
383,Anju's Cafe,14,3.4,-0.30892073463574415,0.13192058549147342,0,0,604,1,JP Nagar,-0.3261796684571938,1
384,Anna Kuteera,21,3.8,-0.21434680811617057,-0.3017506270014041,0,0,2050,27,St. Marks Road,0.48047071246461687,2
385,Annabell,70,4.0,0.12679485540086272,0.34875619173791217,1,0,824,11,Indiranagar,-0.3261796684571938,3
386,Annalakshmi,21,3.5,-0.2717666920744831,0.34875619173791217,0,0,61,3,Bellandur,-0.3261796684571938,3
387,Annapoorani,21,3.9,0.4138942751924254,-0.3017506270014041,0,0,1977,11,Indiranagar,-1.1328300493790044,2
388,Annapoorni Grand,21,3.9,-0.18057040578775144,-0.1933328238781847,0,0,769,20,Majestic,0.48047071246461687,1
389,Annappa's Naati Mane,68,3.5,-0.19576978683554006,-0.3017506270014041,0,0,2003,26,Rajajinagar,-0.3261796684571938,2
390,Annapurna Andhra Hotel,68,3.3,-0.3106095547521651,-0.3017506270014041,1,0,1432,8,Electronic City,0.48047071246461687,2
